label,message
ham,"IYAS MARKET: Bu hafta ozel firsatlar! Sut urunlerinde %30'a varan indirim. 5-12 Nisan tarihleri arasinda tum subelerimizde gecerlidir. Mersis:0483005273500018"
ham,"IYAS MARKET: Taze meyve sebze gunleri basladi! Domates 29,90 TL/kg, Salatalik 19,90 TL/kg. Tum IYAS marketlerde gecerlidir. SMS RED:4609 B243"
ham,"IYAS: Ramazan'a ozel gida paketleri hazir! Temel ihtiyac urunlerinde buyuk indirimler. Detaylar icin magazalarimizi ziyaret edin. Mersis:0483005273500018"
ham,"IYAS MARKET: Temizlik urunlerinde 2 al 1 ode kampanyasi! Bu hafta sonu tum subelerimizde. SMS iptal icin RET yaz 4609'a gonder. B243"
ham,"MAD PARFUM: Yaz koleksiyonu geldi! En sevilen parfumlerde %40'a varan indirimler. Tum MAD magazalarinda gecerlidir. Mersis:0612005432100025 B156"
ham,"MAD PARFUM: Anneler Gunu'ne ozel hediye setleri 199 TL'den baslayan fiyatlarla! Ustelik 300 TL uzeri alisveriste ucretsiz kargo. madparfum.com"
ham,"MAD: Ozel uyelere ozel! Bu hafta sonu tum parfumlerde ekstra %15 indirim. MAD Club kartinizi gostermeniz yeterli. Detaylar madparfum.com'da."
ham,"MAD PARFUM: Sevgililer Gunune ozel ikili parfum setleri %25 indirimli! 14 Subat'a kadar tum magazalarimizda. SMS iptal: RET yaz 4609. B156"
ham,"Gratis: Kozmetik urunlerinde %50'ye varan indirimler! Bu hafta ozel firsatlar icin Gratis magazalarini ziyaret edin. gratis.com Mersis:0741089523400019"
ham,"Gratis: 200 TL uzeri alisverislerinizde 50 TL indirim kuponu kazanin! 30 Nisan'a kadar gecerlidir. gratis.com"
ham,"Watsons: Cilt bakim urunlerinde 3 al 2 ode firsati! Secili markalarda gecerlidir. Detaylar watsons.com.tr. Mersis:0486019475900016"
ham,"Sephora: Premium uyelere ozel %20 indirim gunleri basliyor! 15-20 Nisan arasi tum magazalarda. sephora.com.tr"
ham,"Migros: Bu hafta firsatlari! Zeytinyagi 5L 349 TL, Seker 5 kg 119 TL, Un 5 kg 89 TL. Tum Migros magazalarinda gecerlidir. migros.com.tr"
ham,"Migros: Money kartiniza 50 TL'lik alisveriste 10 TL Money yuklendi! 30 Nisan'a kadar kullanabilirsiniz. Detaylar migros.com.tr"
ham,"A101: Bu hafta indirimleri cok ozel! Elektronik urunlerde surpriz fiyatlar. 11 Nisan Cuma gunu tum A101 magazalarinda."
ham,"BIM: Aktuel urunler bu Cuma raflarda! Samsung tablet 4.999 TL, Robot supurge 2.499 TL. Stoklarla sinirlidir."
ham,"SOK Market: Bu hafta firsatlari! Deterjan 3 kg 149 TL, Pecete 24'lu 59 TL. Tum SOK marketlerde. sok.com.tr"
ham,"Koton: Yaz koleksiyonu geldi! Elbise ve eteklerde %30 indirim. Online ve magazalarda gecerli. koton.com SMS iptal: RET 4609"
ham,"Mavi: Yeni sezon jean modelleri raflarda! 2. ürüne %50 indirim firsati. Tum Mavi magazalarinda. mavi.com"
ham,"LC Waikiki: Cocuk giyimde buyuk firsat! 3 al 2 ode kampanyasi tum magazalarda. lcwaikiki.com"
ham,"DeFacto: Yazlik elbise ve gomlek koleksiyonunda %40 indirim! Online siparis ve magazalarda gecerli. defacto.com.tr"
ham,"Boyner: Sezon sonu buyuk indirim! %70'e varan firsatlar tum magazalarda. Ustelik Boyner kredi karti ile ekstra %10. boyner.com.tr"
ham,"Teknosa: Apple urunlerinde ozel fiyatlar! iPhone 15 icin 12 ay taksit firsati. Detaylar teknosa.com. Mersis:0015029463600017"
ham,"MediaMarkt: TV festivali basliyor! 55 inc ve uzeri TV'lerde %25'e varan indirim. mediamarkt.com.tr 30 Nisan'a kadar."
ham,"Trendyol: Sepetindeki urunlerde fiyat dustu! Hemen kontrol et. trendyol.com Mersis:0757028315500011"
ham,"Hepsiburada: Premium uyelere ozel kupon tanimlandi! 100 TL indirim kuponu hesabinizda. hepsiburada.com"
ham,"N11: Flash indirimler basladi! Elektronik, moda ve ev yasam kategorilerinde %60'a varan firsatlar. n11.com"
ham,"Ciceksepeti: Anneler Gunu icin ozel buketler hazir! Erken siparis avantaji ile %20 indirim. ciceksepeti.com"
ham,"Turkcell: Nisan ayi hediyeniz hazir! 10 GB ek internet paketi tanimlandi. Kullanmak icin Turkcell uygulamasina girin. turkcell.com.tr"
ham,"Vodafone: Bu ay size ozel 5 GB hediye internet! Vodafone Yaninda uygulamasindan aktif edin. vodafone.com.tr"
ham,"Türk Telekom: Fiber internet hiziniz yukseltildi! Ek ucret olmadan 100 Mbps'e gecis yapildi. Detaylar turktelekom.com.tr"
ham,"Garanti BBVA: Bonus kartinizla yaptiginiz 500 TL uzeri market alisverislerinde 50 TL bonus kazanin! 30 Nisan'a kadar. bonus.com.tr"
ham,"Akbank: Axess kartinizla secili restoranlarda %20 indirim! Kampanya 15 Mayis'a kadar gecerlidir. axess.com.tr"
ham,"Denizbank: Kredi kartinizla yaptiginiz online alisverislerde 3 taksit yerine 6 taksit firsati! denizbank.com"
ham,"ING: Turuncu hesabiniza mevduat yatirin, %42 faiz orani ile kazancli cikin! Detaylar ing.com.tr"
ham,"QNB Finansbank: CardFinans ile akaryakitte %5 indirim! Tum BP istasyonlarinda gecerli. 31 Mayis'a kadar. qnbfinansbank.com"
ham,"Vakifbank: Worldcard ile market alisverislerinde 100 TL'ye 20 TL Worldpuan! Bu ay sonuna kadar gecerli. vakifbank.com.tr"
ham,"Halkbank: Paraf kartinizla online alisverislerde %10'a varan Parafpara kazanin! halkbank.com.tr"
ham,"Ziraat Bankasi: Bankkart Combo ile secili restoranlarda %15 indirim firsati! 31 Mayis'a kadar gecerlidir."
ham,"TEB: TEB Bonus ile kozmetikte 200 TL ve uzeri harcamaya 40 TL bonus! teb.com.tr"
ham,"Yemeksepeti: Bu hafta ozel! Secili restoranlardan siparis verin, 50 TL uzeri siparislerde 15 TL indirim. Kod: YEMEK15"
ham,"Getir: Bu hafta getir'de market urunlerinde %20 indirim! Siparişiniz 10 dakikada kapiníızda. getir.com"
ham,"Dominos: Buyuk boy pizza 149 TL! Online siparislerde gecerli. dominos.com.tr Mersis:0482009523700014"
ham,"Burger King: King menulerde 2. menu %50 indirim! Tum restoranlarda gecerli. burgerking.com.tr"
ham,"Starbucks: Starbucks kartiniza 100 TL yuklemeye 20 TL hediye! Kampanya 30 Nisan'a kadar gecerli."
ham,"Papara: Hesabiniza 500 TL yatirilmistir. Guncel bakiyeniz: 1.250 TL. Islem detayllari Papara uygulamasinda."
ham,"Papara: Papara kartinizla market alisverislerinde %3 cashback kazanin! Bu ay sonuna kadar gecerli."
ham,"Sahibinden: Kaydettiginiz ilandaki fiyat dustu! Yeni fiyat: 850.000 TL. Detaylar icin sahibinden.com"
ham,"Arabam: Arac ilaniniz 150 kisi tarafindan goruntulendi! Ilaninizi one cikarmak icin arabam.com"
ham,"E-DEVLET: Dogrulama kodunuz: 783771 Bu mesaj e-Devlet Kapisi tarafindan gonderilmistir. Kodu kimseyle paylasmayiniz."
ham,"SGK: Recete bilginiz: Dr. Ahmet Yilmaz tarafindan 3 kalem ilac reçetesi duzenlenmistir. sgk.gov.tr"
ham,"Passo: GS-FB maci icin biletiniz onaylandi! Koltuk: A-215. Stadyuma giris icin Passo uygulamasini kullanin."
ham,"Biletix: Konser biletiniz onaylandi! Tarkan - 25 Mayis 2026 Saat: 21:00 Harbiye Cemil Topuzlu. Binis: biletix.com"
ham,"Obilet: Otobus biletiniz onaylandi. Eskisehir-Istanbul 12 Nisan 08:00 Koltuk: 23. Detay: obilet.com"
ham,"Enuygun: Ucak biletiniz onaylandi! IST-ADB 15 Nisan 10:30 Pegasus PC2145. PNR: ABCDEF. enuygun.com"
ham,"THY: Sayin yolcumuz, TK2134 IST-ESB ucusunuz saat 14:30'da kalkacaktir. Online check-in icin: turkishairlines.com"
ham,"Pegasus: 25 Nisan ucusunuz icin online check-in acilmistir! flypgs.com uzerinden koltuk seciminizi yapabilirsiniz."
ham,"Yurtici Kargo: Gonderiniz dagitima cikti! Takip no: 3402589671. Tahmini teslim: Bugun 14:00-18:00. yurticikargo.com"
ham,"MNG Kargo: Kargonuz subenize ulasti! Alici: Batuhan Araci. Sube: Eskisehir Merkez. Son teslim: 3 is gunu."
ham,"Aras Kargo: Gonderiniz teslim edilmistir. Teslim alan: Kapici. Tarih: 11.04.2026 Saat: 14:23. araskargo.com"
ham,"PTT: Mektubunuz/kargonuz dagitima cikmistir. Takip no: RR123456789TR. ptt.gov.tr"
ham,"Arcelik: Servis randevunuz onaylandi. Tarih: 15 Nisan 2026 Saat: 10:00-12:00. Teknisyen: Mehmet Usta. 444 0 888"
ham,"Vestel: Urun teslimatiniz 13 Nisan Pazar gunu 09:00-18:00 saatleri arasinda yapilacaktir. vestel.com.tr"
ham,"MHRS: Randevunuz onaylanmistir. Dr. Ayse Demir - Dahiliye. Tarih: 14.04.2026 Saat: 09:30. Hastane: Eskisehir Sehir Hastanesi."
ham,"ING: Hesabinizdan 3.500 TL tutarinda EFT gerceklestirilmistir. Alici: Mehmet Kaya. Islem no: 2026041100567."
ham,"Akbank: 4521 nolu kartinizdan 245 TL tutarinda harcama yapilmistir. Islem yeri: Migros Espark. Kalan limit: 12.755 TL."
ham,"Decathlon: Spor malzemelerinde bahar indirimi! Kosu ayakkabilarinda %30 indirim. decathlon.com.tr tum magazalarda."
ham,"Flormar: Ruj koleksiyonunda 2 al 1 ode! Bahar renklerini kesfet. Tum Flormar magazalarinda. flormar.com.tr"
ham,"Tatilsepeti: Erken rezervasyon firsatlari! Yaz tatili otelleri %40'a varan indirimle. tatilsepeti.com"
ham,"Jolly Tur: Antalya 5 yildiz hersey dahil 3 gece 7.999 TL'den baslayan fiyatlarla! jollytur.com 444 0 645"
ham,"Iyzico: Odemeniz basariyla tamamlandi. Tutar: 459,90 TL. Isyeri: Trendyol. Islem no: TXN-2026041100892."
ham,"Tosla: Hesabiniza 200 TL yatirildi. Bakiyeniz: 735 TL. Tosla uygulamasindan detaylari gorebilirsiniz."
ham,"Carrefoursa: Bu hafta firsatlari! Et urunlerinde %25 indirim. Sut urunlerinde al 3 ode 2. carrefoursa.com.tr"
ham,"Koctas: Bahce mevsimi acildi! Bahce mobilyalarinda %35'e varan indirim. koctas.com.tr tum magazalarda."
ham,"Nike: Yeni sezon spor ayakkabi koleksiyonu geldi! Online alisveriste ucretsiz kargo. nike.com/tr"
ham,"Adidas: Outlet urunlerinde ekstra %20 indirim! EXTRA20 koduyla. adidas.com.tr 30 Nisan'a kadar."
ham,"Pierre Cardin: Erkek gomlek koleksiyonunda 3 al 2 ode! Tum magazalarda gecerli. pierrecardin.com.tr"
ham,"US Polo: Yaz koleksiyonu raflarda! Polo tisortlerde %25 indirim. uspoloassn.com.tr"
ham,"Colin's: Jean festivali basladi! Secili modellerde %40'a varan indirim. colins.com.tr tum magazalarda."
ham,"Ozdilek: Ev tekstilinde buyuk firsat! Nevresim takimlarinda %50'ye varan indirim. ozdilek.com.tr"
ham,"Forum AVM: Bu hafta sonu canli muzik etkinligi! Giris ucretsizdir. Detaylar forumespark.com"
ham,"Espark AVM: Park yeri uygulamaniz guncellendi. Artik QR kodla hizli giris yapabilirsiniz. espark.com.tr"
ham,"Allianz Sigorta: Kasko policenizin yenileme zamani geldi! Erken yenileme indirimi icin: allianz.com.tr veya 0850 399 9999"
ham,"IGDAS: Nisan ayi dogalgaz faturaniz: 287,45 TL. Son odeme tarihi: 25.04.2026. e-Fatura icin igdas.istanbul"
ham,"ISKI: Su faturaniz: 145,30 TL. Son odeme: 20.04.2026. Online odeme: iski.istanbul. Otomatik odeme talimati icin bankaniza basvurun."
ham,"BEDAS: Elektrik tuketim bildirimi. Nisan donemi: 342 kWh. Tahmini tutar: 523 TL. Son odeme: 28.04.2026."
spam,"Bilgilendirme: Hesabiniza 500 TL bakiye tanimlanmistir. Merit Premium uzerinden cark ve ek firsatlar sunulmaktadir. Detay: https://fstpy.cc/r/premiumm"
spam,"Hesabiniza 1000 TL bonus tanimlanmistir. Premium uyelik ile cark cevirme hakkiniz aktif. Hemen giris yapin: https://fstpy.cc/premium"
spam,"Merhaba! 750 TL bakiyeniz hesabiniza yuklenmistir. Cark cevir ve kazancinizi 5x katla! Detay: https://pshgit.co/bonus"
spam,"HEMEN UYE OL SARTSIZ 1000TL CEKIM YAP! ILK YATIRIMA %100 RISKSIZ! LISANSLI ALTYAPI VE 12 YILLIK DENEYIM! MINIMUM HAVALE 500TL https://pshgit.co/new"
spam,"Bilgilendirme: Hesabiniza 2000 TL premium bakiye aktarilmistir. Cark firsatlari icin: merit-vip.cc/giris Sartlar icin tiklayiniz."
spam,"Premium hesabiniz aktif edildi! 500 TL hosgeldin bonusu ile birlikte cark cevirme hakkiniz hazir. Detay: https://prembet.cc/hosgeldin"
spam,"Merit Casino: Hesabinizda 300 TL bakiye bulunmaktadir. Cark firsatlari ve slot oyunlari icin hemen giris yapin: merit-slot.cc"
spam,"Bilgilendirme: 1500 TL bonus bakiyeniz hesabiniza tanimlanmistir. Premium cark ve slot firsatlari sunulmaktadir. Detay: fstpy.cc/slot"
spam,"VIP uyeliginiz onaylandi! Hesabiniza 750 TL hosgeldin bonusu yuklendi. Cark cevirip kazancinizi 10x katlayabilirsiniz: vip-cark.cc"
spam,"Hesabiniza 5000 TL yatirim bonusu tanimlanmistir. Ilk yatiriminiza %200 ek bonus! Casino ve slot oyunlarinda gecerli: megabet.cc/bonus"
spam,"Bilgilendirme: Ozel uyelerimize 1000 TL cark bonusu! Risk-free cekim imkani. 7/24 canli destek: premium-cark.cc/uye"
spam,"Merit Premium: Bakiyeniz guncellendi 800 TL. Gunluk cark cevirme hakkiniz aktif. Super slot firsatlari: https://fstpy.cc/merit"
spam,"Hesap bilgilendirme: 2500 TL bakiye aktif. Premium slot ve cark oyunlari ile kazancinizi katlayin. Giris: premiumwin.cc"
spam,"OZEL DAVET: Hesabiniza 600 TL tanilmistir. Sartsiz cekim hakki! Cark firsatlari ve VIP masalar: sultanbet.cc/vip"
spam,"Kazancli yatirim firsati! Hesabiniza 1000 TL tanimlanmistir. %100 kayip bonusu ile risksiz oynamayi deneyin: casinotr.cc/kazan"
spam,"Ailemize katil 500TL kazan! Havale ile minimum 250TL yatir maximum kazanc sagla! Cekim limitsiz: https://havale-bonus.cc/katil"
spam,"Bilgilendirme: Hesabinizda 3000 TL iade bonusu bekliyor. Premium cark ve jackpot firsatlari: lucky-tr.cc/iade"
spam,"Hosgeldin! 1000 TL deneme bonusu seni bekliyor. Sartsiz cekim imkani. Hemen uye ol: betmax-tr.cc/deneme"
spam,"Bilgilendirme: Yeni uyelere ozel 2000 TL bakiye + gunluk cark hakki! Lisansli altyapi. Detay: fstpy.cc/uyelik"
ham,"Merhaba annem bugun saat 5te gelecek sen de gelir misin?"
ham,"Tamam aksamki yemek icin malzemeleri aldim. Ekmek almayı unutma."
ham,"Toplanti yarın saat 14:00e ertelendi. Katilim icin onay ver."
ham,"Dogum gunun kutlu olsun! Nice mutlu yillara 🎂"
ham,"Proje raporunu yarin sabaha kadar gonderebilir misin? Acil degil ama erken olursa iyi olur."
ham,"Sinav sonuclari aciklandi. Notlarini ogrenci isleri sayfasindan gorebilirsin."
ham,"Hava cok guzel bugun, aksam parka yuruyuse cikmak ister misin?"
ham,"Anne, marketten sut ve yumurta alir misin? Buzdolabinda kalmamis."
ham,"Ders notlarini atabilir misin? Bugunku dersi kacirdim."
ham,"Aksam 8de bulusuyoruz degil mi? Yer: Starbucks Espark."
ham,"Maalesef bugun gelemiyorum, islerim uzadi. Yarina erteleyebilir miyiz?"
ham,"Arabani servise biraktim, yarin aksam hazir olacakmis. 850 TL tuttu."
ham,"Babam hastanede, durumu stabil. Yarin ziyarete gelir misin?"
ham,"Kedi mamasi bitti, pet shoptan alir misin? Royal Canin marka."
ham,"Film basliyor saat 21:00da. Biletleri aldim. Koltuk D5-D6."
ham,"Kutuphane saat kacta kapaniyor biliyor musun? Ders calisacagim."
ham,"Wi-Fi sifresi ne? Misafirler geldi, baglanmak istiyorlar."
ham,"Yarin sabah 7de kalkmam lazim, alarm kurar misin?"
ham,"Eczaneden ilac almayi unutma. Recete cantamda."
ham,"Tatil icin otel ayarladim. 3 gece 4 gun Antalya. Begendin mi?"
ham,"CV'ni guncelle, yeni is ilanlari var. LinkedIn'de paylastim."
ham,"Elektrik faturasi geldi, 523 TL. Son odeme 28 Nisan."
ham,"Komsu tasiniyormus, yardim etmemizi istedi. Cumartesi musait misin?"
ham,"Kargo geldi ama evde yoktum. Yarin tekrar geleceklermi."
ham,"Okul toplantisi Persembe saat 15:00. Katilabilir misin?"
ham,"Mezuniyet toreni 20 Haziran. Aile davetiyelerini almayi unutma."
ham,"Disi ağrıyor, dis doktoruna randevu aldim. Yarin 10:00."
ham,"Kahvalti icin simit ve peynir aldim. Cay demle."
ham,"Aksam maci birlikte izleyelim mi? GS-BJK Derby."
ham,"Garanti BBVA: 7842 nolu kartinizdan 156,50 TL harcama yapilmistir. Islem yeri: Shell Akaryakit. Kalan limit: 8.343,50 TL."
ham,"Garanti BBVA: Hesabiniza 4.200 TL maas yatirilmistir. Islem no: 2026041100123. Bilgi: garantibbva.com.tr"
ham,"Garanti BBVA: Kredi karti ekstreniz hazirdir. Ekstre tutari: 2.847,30 TL. Son odeme: 18.04.2026. Bonus puan: 1.245"
ham,"Isbank: 5678 nolu hesabinizdan 750 TL tutarinda havale yapilmistir. Alici: Ayse Yilmaz. Islem no: ISB2026041100456."
ham,"Isbank: Kredi taksit odemeniz 1.450 TL tahsil edilmistir. Kalan taksit: 8. Bilgi: isbank.com.tr"
ham,"Akbank: Axess kartinizla 2.340 TL tutarinda online alisveris yapilmistir. Islem yeri: Trendyol. Onay kodu: 847291."
ham,"Ziraat Bankasi: Hesabiniza 890 TL EFT yatirilmistir. Gonderen: Mehmet Demir. Bilgi: ziraatbank.com.tr"
ham,"Halkbank: Paraf kartinizdan 340 TL harcama yapilmistir. Islem yeri: Migros. Bilgi: 0850 222 0400"
ham,"Vakifbank: FAST ile 2.500 TL tutarinda havale gonderilmistir. Alici hesap: TR12 0001 5001. Islem no: VKF2026041100789."
ham,"TEB: TEB Bonus kartinizla yaptiginiz 1.200 TL tutarindaki alisveris 3 taksitle islenecektir. Islem yeri: MediaMarkt."
ham,"QNB Finansbank: CardFinans ile 890 TL harcama yapilmistir. Islem yeri: Carrefoursa. Bilgi: qnbfinansbank.com"
ham,"ING: Turuncu hesabinizdan 5.000 TL tutarinda EFT gerceklestirilmistir. Alici: Ali Veli. Islem no: ING2026041100234."
ham,"Denizbank: Bonus Flas kartinizdan 475 TL harcama. Islem yeri: Gratis. Kalan limit: 5.525 TL."
ham,"Yurtici Kargo: Gonderiniz teslim edilmistir. Teslim alan: Kendisi. Tarih: 11.04.2026 Saat: 16:45. Takip: 3456789012."
ham,"Aras Kargo: Kargonuz dagitima cikmistir. Tahmini teslim: Bugun 14:00-18:00. Takip no: AR2026041100567. araskargo.com"
ham,"MNG Kargo: Gonderiniz subeye ulasti. Sube: Eskisehir Merkez. Son teslim tarihi: 14.04.2026. mngkargo.com.tr"
ham,"Surat Kargo: Kargonuz yola cikti! Gonderi no: SK789456123. Tahmini teslim: 12.04.2026. suratkargo.com.tr"
ham,"PTT Kargo: Gonderiniz dagitima cikmistir. Barkod: CP123456789TR. Teslim edilemezse en yakin PTT subesinden alinabilir."
ham,"Trendyol: Siparissiniz kargoya verildi! Siparis no: 1234567890. Kargo firması: Yurtici. Tahmini teslim: 13-14 Nisan."
ham,"Hepsiburada: Siparissiniz hazirlaniyor. Siparis no: HB2026041100234. Detay icin hepsiburada.com/siparislerim"
ham,"N11: Siparissiniz onaylandi! Satici 24 saat icinde kargoya verecek. Siparis no: N11-2026-789456."
ham,"Amazon: Siparissiniz yola cikti! Takip no: TRK123456789. Tahmini teslim: 12 Nisan Cumartesi. amazon.com.tr/siparislerim"
ham,"MHRS: Randevunuz iptal edilmistir. Yeni randevu almak icin mhrs.gov.tr adresini ziyaret edebilirsiniz."
ham,"SGK: Aylik prim bildirgeniz onaylanmistir. Donem: 2026/03. Detay icin e-Devlet uzerinden sorgulama yapabilirsiniz."
ham,"E-DEVLET: Adres degisikligi talebiniz onaylanmistir. Yeni adresiniz Nufus Mudurlugu kayitlarina islenmistir."
ham,"GIB: 2025 yili gelir vergisi beyanname dogrulama kodunuz: 456789. Bu kodu kimseyle paylasmayiniz."
ham,"OSYM: YKS sonuclariniz aciklanmistir. Sonuclari sonuc.osym.gov.tr adresinden ogrenebilirsiniz."
ham,"MEB: Okullar 14 Nisan Pazartesi gunu acilacaktir. Iyi tatiller dileriz."
ham,"Turkcell: Faturaniz kesilmistir. Tutar: 189,90 TL. Son odeme: 25.04.2026. Otomatik odeme icin: turkcell.com.tr"
ham,"Vodafone: Kalan kullanim: 8.5 GB internet, 500 dk konusma, 1000 SMS. Paket yenileme: 15.04.2026."
ham,"Türk Telekom: Internet kotanizin %80'i kullanilmistir. Ek paket icin 3535'e PAKET yazin veya turktelekom.com.tr"
ham,"Netflix: Aylik abonelik odemeniz 129,99 TL basariyla alinmistir. Keyifli seyirler!"
ham,"Spotify: Premium aboneliginiz yenilenmistir. Tutar: 59,99 TL. Sonraki yenileme: 11.05.2026."
ham,"Apple: Apple ID'niz ile yeni bir cihazda oturum acilmistir. Siz degilseniz: appleid.apple.com"
ham,"Google: Dogrulama kodunuz 834291. Bu kodu kimseyle paylasmayiniz. Gecerlilik: 10 dakika."
ham,"Microsoft: Hesap dogrulama kodunuz: 567834. Guvenlik amacli gonderilmistir."
ham,"WhatsApp: Dogrulama kodunuz: 456-789. Bu kodu baskalayla paylasmayiniz."
ham,"Instagram: Guvenlik kodunuz 234567. Hesabiniza erisim icin bu kodu kullanin."
ham,"Getir: Siparissiniz hazirlaniyor! Tahmini teslim: 15 dakika. Canli takip icin Getir uygulamasini kullanin."
ham,"Yemeksepeti: Siparissiniz restorana iletildi! Tahmini hazirlanma suresi: 25 dakika. Siparis no: YS-789456."
ham,"Scotty: Surus sonlandi. Toplam: 34,50 TL Mesafe: 2.3 km Sure: 12 dk. Fatura: scotty.app/fatura"
ham,"BiTaksi: Taksiniz 3 dakika icinde gelecek. Plaka: 26 ABC 123. Sofor: Ahmet Bey. Tahmini ucret: 85 TL."
ham,"Uber: Yolculugunuz tamamlandi. Ucret: 67,50 TL. Degerlendirme yapmak icin Uber uygulamasini acin."
ham,"Espark AVM: Bu hafta sonu saat 14:00-18:00 arasi cocuklara ozel etkinlik! Giris ucretsizdir."
ham,"Decathlon: Online siparissiniz magazadan teslim icin hazir! Siparis no: DC-2026-456789. Teslim suresi: 3 gun."
ham,"IKEA: Siparissiniz kargoya verildi. Tahmini teslim: 15-17 Nisan. Takip: ikea.com.tr/siparislerim"
ham,"Ozdilek: Yeni sezon ev tekstil urunleri geldi! %40'a varan indirimler tum OzdilekPark magazalarinda. B178 Mersis:0265015573200015"
ham,"LC Waikiki: 150 TL uzeri alisverislerde %15 ek indirim! Kod: BAHAR15. lcwaikiki.com B045 Mersis:0886013947100015"
ham,"Penti: Corap ve ic giyimde 3 al 2 ode firsati! Tum magazalarda. penti.com B067 Mersis:0571001742500019"
ham,"Kiğılı: Takim elbise koleksiyonunda %50'ye varan indirim! kigili.com B089 Mersis:0041002233400015"
ham,"Koçtaş: Bahce mevsimi acildi! Bahce urunlerinde %30 indirim. koctas.com.tr B112 Mersis:0631015738200016"
ham,"Boyner: Fresh koleksiyonu online'da! Ustelik 250 TL uzeri kargo bedava. boyner.com.tr B023 Mersis:0885015574800015"
ham,"Vakko: Ozel davet! VIP musteri indirim gunleri 15-17 Nisan. Tum Vakko magazalarinda %25 indirim."
ham,"Turk Hava Yollari: TK2315 IST-ADB ucusunuz icin online check-in acilmistir. Koltuk seciminizi turkishairlines.com'dan yapabilirsiniz."
ham,"Pegasus Airlines: PC1416 SAW-AYT ucusunuz 14 Nisan saat 08:30'da kalkacaktir. Kapilar ucustan 30 dk once kapanir."
ham,"SunExpress: XQ567 ADB-AYT ucusunuz icin boarding pass hazir. Mobil binis karti: sunexpress.com/checkin"
ham,"Obilet: Otobus biletiniz onaylandi. Eskisehir-Ankara 13 Nisan 09:00 Metro Turizm Koltuk: 15. obilet.com"
ham,"Biletall: Otobus biletiniz hazirlandi. Istanbul-Bursa 14 Nisan 16:30 Kamil Koc Koltuk: 27. biletall.com"
ham,"ISKI: Su arizasi bildirimi alinmistir. Ariza no: 2026-45678. Ekibimiz en kisa surede mudahale edecektir. iski.istanbul"
ham,"IGDAS: Dogalgaz sayac okuma isleminiz tamamlanmistir. Endeks: 4567. Faturaniz 5 is gunu icinde kesilecektir."
ham,"BEDAS: Planli elektrik kesintisi. Bolge: Eskisehir Merkez. Tarih: 14.04.2026 09:00-17:00. Bilgi: bedas.com.tr"
ham,"Allianz: Trafik sigortanizin suresi dolmak uzeredir. Yenileme icin: allianz.com.tr veya 0850 399 9999"
ham,"AXA Sigorta: Kasko hasar dosyaniz acilmistir. Dosya no: HAS-2026-7890. Detay icin axa.com.tr/hasar"
ham,"Memorial Hastanesi: Randevunuz: Dr. Sevgi Korkmaz - Goz Hastaliklari. 15.04.2026 Saat: 11:30. memorial.com.tr"
ham,"Acibadem: Lab sonuclariniz hazirdir. Sonuclari acibadem.com.tr/hastaportal uzerinden gorebilirsiniz."
ham,"Disisleri Bakanligi: Pasaport basvurunuz isleme alinmistir. Basvuru no: PSP-2026-123456. Takip: nvi.gov.tr"
ham,"Emniyet: Ehliyetinizin suresi yaklasıyor. Yenileme icin en yakin Nufus Mudurlugune basvurun."
ham,"Belediye: Su faturaniz: 87,50 TL. Son odeme: 22.04.2026. e-Belediye uzerinden odeme yapabilirsiniz."
spam,"Hesabiniz askiya alindi! 24 saat icinde dogrulanmazsa kapatilacaktir. Hemen tiklayin: garanti-giris.xyz"
spam,"Bankanizdan gelen acil bildirim: Kartiniz klonlanmis olabilir. Dogrulama icin: banka-destek.top"
spam,"Kargo teslimatiniz basarisiz oldu. Adres guncelleme icin: kargo-takip.click/adres"
spam,"Vergi iadesi basvurunuz onaylandi! 3.500 TL iade icin IBAN bilgilerinizi girin: gib-iade.xyz"
spam,"iCloud depolamaniz dolu! Hesabiniz askiya alinmadan once tiklayin: apple-destek.site"
spam,"WhatsApp sureniz doluyor! Hesabinizi yenilemek icin tiklayin: whatsapp-yenile.top"
spam,"Netflix hesabiniz askiya alindi. Odeme bilgilerinizi guncelleyin: netflix-tr.xyz/odeme"
spam,"Instagram hesabiniz ihlal bildirimi almistir. 24 saat icinde dogrulayin: ig-dogrula.click"
spam,"Facebook guvenlik uyarisi! Hesabiniza baska bir cihazdan giris yapildi. Kontrol edin: fb-guvenlik.site"
spam,"BDDK uyarisi: Hesabinizda supheli islem tespit edildi. Dogrulama: bddk-kontrol.xyz"
spam,"Mahkeme celbi: Hakkınızda dava acilmistir. Detaylar icin: adalet-bilgi.top/celp"
spam,"SGK borcunuz icin son tarih bugun! Odeme yapmak icin: sgk-borc.xyz/odeme"
spam,"Emlak vergisi borcunuz bulunmaktadir. Online odeme: belediye-vergi.site"
spam,"Otoyol gecis ihlali! 750 TL ceza kesilmistir. Itiraz icin: hgs-itiraz.click"
spam,"PTT: Gonderiniz gumrukte bekliyor. Vergi odemesi icin: ptt-gumruk.xyz/odeme"
spam,"Yurtici Kargo: Kargonuz iade edilecek. Adres dogrulama: yurtici-takip.site"
spam,"MNG Kargo: Teslimat basarisiz. Yeni adres girin: mng-teslimat.top"
spam,"Amazon: Hesabiniz kilitlenddi. Siparisleriniz iptal edilecek. Dogrulama: amazon-tr-giris.xyz"
